ticker,strategy,total_return,annualized_return,sharpe_ratio,max_drawdown,num_trades,avg_trade_return,best_trade,worst_trade,win_rate,profit_factor,exposure_time,buy_hold_return,excess_return,latest_signal,latest_signal_date,final_price,final_portfolio_value,start_date,end_date,initial_capital,region
7201.T,Keltner_Channel,-0.5021215592700048,-0.1304724112794825,-0.3647621824603517,-0.5234759176083348,21,-0.02939811842621453,0.08490566037735849,-0.10275689223057644,0.2857142857142857,0.2679189411228068,0.1986827661909989,-0.4340511230821155,-0.06807043618788927,SELL,2026-06-24,301.0,4978.784407299952,2021-06-28,2026-06-24,10000,Asia
7202.T,RSI,0.634528252126721,0.1035144850708527,0.276409214840924,-0.26559973416060956,20,0.0283856173546874,0.1075429424943988,-0.05939159826170932,0.6,3.5485517499550805,0.2579582875960483,0.795633391161884,-0.161105139035163,SELL,2026-06-24,2146.0,16345.28252126721,2021-06-28,2026-06-24,10000,Asia
7202.T,ADX_DI,-0.4139361278603743,-0.10157726867262795,-0.40238621297604854,-0.4139361278603743,31,-0.014259398672629747,0.06544502617801047,-0.1334293256539477,0.3870967741935484,0.3778984642164023,0.23380900109769484,0.795633391161884,-1.2095695190222584,SELL,2026-06-24,2146.0,5860.638721396257,2021-06-28,2026-06-24,10000,Asia
7202.T,ATR_Breakout,-0.28024574254798806,-0.06379658269717647,-0.2773428778256684,-0.383256077853454,18,-0.014959989824996134,0.11594827586206896,-0.0769942196531792,0.2777777777777778,0.48377739914583806,0.19758507135016465,0.795633391161884,-1.075879133709872,SELL,2026-01-21,2146.0,7197.542574520119,2021-06-28,2026-06-24,10000,Asia
7202.T,SMA_Crossover,-0.04146537209598828,-0.008453739412393024,-0.0941737922899883,-0.2847239523164422,6,-0.0026467557449631946,0.1465467208357516,-0.06789413118527042,0.16666666666666666,0.9022298662874813,0.4972557628979144,0.795633391161884,-0.8370987632578724,SELL,2026-06-08,2146.0,9585.346279040117,2021-06-28,2026-06-24,10000,Asia
7202.T,EMA_Crossover,-0.4426947658835758,-0.11059376088707751,-0.43222824015852973,-0.5877670839670748,25,-0.017860771962751914,0.32809330628803246,-0.1334293256539477,0.32,0.544684987706573,0.5373216245883644,0.795633391161884,-1.2383281570454598,SELL,2026-03-10,2146.0,5573.052341164242,2021-06-28,2026-06-24,10000,Asia
7202.T,MACD,-0.012737599304186187,-0.0025665648543936603,-0.07468891735089825,-0.3889011138023823,50,0.004688316197719483,0.21779859484777517,-0.0949874686716792,0.42,1.2631902152514052,0.5010976948408342,0.795633391161884,-0.8083709904660702,BUY,2026-06-16,2146.0,9872.624006958138,2021-06-28,2026-06-24,10000,Asia
7202.T,Bollinger_Mean_Reversion,0.7668942130631927,0.12087565979019921,0.33386976996282214,-0.26559973416060967,24,0.0267240061675393,0.10162130862767806,-0.054377169301966836,0.6666666666666666,5.870933307347624,0.22777167947310648,0.795633391161884,-0.02873917809869131,SELL,2026-06-22,2146.0,17668.942130631927,2021-06-28,2026-06-24,10000,Asia
7202.T,Stochastic,0.979759294166476,0.1467291535128019,0.41943748788261376,-0.2721605556943657,15,0.06429669255992507,0.2410369553226696,-0.06791569086651054,0.8666666666666667,12.172493013147745,0.3721185510428101,0.795633391161884,0.18412590300459197,BUY,2026-03-06,2146.0,19797.59294166476,2021-06-28,2026-06-24,10000,Asia
7202.T,CCI,0.7619295686757687,0.12024358966031423,0.3317777974364073,-0.2869871721395135,34,0.020183737591095825,0.1311839911061701,-0.09236097748701173,0.6470588235294118,2.6620380938682024,0.4341383095499451,0.795633391161884,-0.033703822486115365,SELL,2026-06-24,2146.0,17619.295686757687,2021-06-28,2026-06-24,10000,Asia
7202.T,MFI,0.051624795105986415,0.01014184477106217,-0.03262769260085715,-0.2349847563852164,2,0.02867957633465283,0.07705146036161335,-0.019692307692307693,0.5,3.9127694714881778,0.23216245883644346,0.795633391161884,-0.7440085960558976,SELL,2026-03-02,2146.0,10516.247951059864,2021-06-28,2026-06-24,10000,Asia
7202.T,OBV,-0.30581813861935564,-0.0705614183748754,-0.2997325616824779,-0.3479812883063562,87,-0.0013721925246706038,0.25879007238883145,-0.06449782485341403,0.3793103448275862,0.9029861074015727,0.5812294182217344,0.795633391161884,-1.1014515297812397,SELL,2026-06-05,2146.0,6941.818613806444,2021-06-28,2026-06-24,10000,Asia
7202.T,VWAP,-0.23061654203389453,-0.05119830419641036,-0.23564615580445583,-0.446325105775069,13,-0.03294050084539225,0.011780104712041885,-0.1010498687664042,0.07692307692307693,0.026772562710775993,0.27771679473106475,0.795633391161884,-1.0262499331957786,BUY,2025-04-11,2146.0,7693.834579661055,2021-06-28,2026-06-24,10000,Asia
7202.T,Supertrend,-0.4441556030487317,-0.11106161050730756,-0.4337766894614465,-0.5400822261852178,26,-0.017863933126018233,0.25342118601115055,-0.12598425196850394,0.34615384615384615,0.4793170153935741,0.5,0.795633391161884,-1.2397889942106157,SELL,2026-06-11,2146.0,5558.443969512683,2021-06-28,2026-06-24,10000,Asia
7202.T,Parabolic_SAR,-0.22395644113713606,-0.049557497010326634,-0.23021555025589768,-0.26768196058780197,52,-0.0006857807987075902,0.11387434554973822,-0.06695187165775401,0.4230769230769231,0.9604990875354811,0.5406147091108672,0.795633391161884,-1.01958983229902,BUY,2026-06-16,2146.0,7760.435588628639,2021-06-28,2026-06-24,10000,Asia
7202.T,Williams_R,0.9967525129780647,0.1486955940676531,0.42594584735267016,-0.3272354991751242,32,0.025285397459062227,0.15589430894308942,-0.08342878961435662,0.6875,3.535108353420715,0.504390779363337,0.795633391161884,0.20111912181618063,SELL,2026-06-23,2146.0,19967.525129780646,2021-06-28,2026-06-24,10000,Asia
7202.T,ROC_Momentum,-0.32119008388260956,-0.07472432981449884,-0.3135106156512284,-0.39265335445573146,85,-0.000945108986883459,0.2631717597471022,-0.09725,0.4235294117647059,0.9361814702459198,0.5406147091108672,0.795633391161884,-1.1168234750444936,BUY,2026-06-22,2146.0,6788.099161173905,2021-06-28,2026-06-24,10000,Asia
7202.T,Donchian_Channel,-0.050711307134303024,-0.01037851033803927,-0.10054423712785271,-0.274952222693813,20,0.002258412355921352,0.25342118601115055,-0.10048309178743961,0.5,1.0834392683977239,0.41602634467618005,0.795633391161884,-0.8463446982961871,SELL,2026-06-11,2146.0,9492.88692865697,2021-06-28,2026-06-24,10000,Asia
7202.T,Keltner_Channel,-0.27665484474214536,-0.06286211042957024,-0.27425004015133536,-0.3066384841534252,19,-0.0140455327715447,0.0804953560371517,-0.06769176387416048,0.3157894736842105,0.47007490365712945,0.24533479692645443,0.795633391161884,-1.0722882359040293,SELL,2026-06-24,2146.0,7233.451552578546,2021-06-28,2026-06-24,10000,Asia
7733.T,RSI,0.597502323944883,0.09845737569530622,0.2201846796576985,-0.24219911010162293,23,0.026516235593436105,0.21333333333333335,-0.16079516859587317,0.6521739130434783,2.2725110920459337,0.221185510428101,-0.22366734712318107,0.821169671068064,BUY,2026-06-19,1644.5,15975.02323944883,2021-06-28,2026-06-24,10000,Asia
7733.T,ADX_DI,-0.5550664642980339,-0.14985119107749767,-0.47667449701755404,-0.5853560415172259,29,-0.023922899908656394,0.06480836236933799,-0.16552934295184246,0.3448275862068966,0.2635120946405371,0.2058177826564215,-0.22366734712318107,-0.3313991171748528,SELL,2026-06-09,1644.5,4449.335357019661,2021-06-28,2026-06-24,10000,Asia
7733.T,ATR_Breakout,-0.18129720161415372,-0.039306778030023914,-0.1664399784767754,-0.19013019729085273,12,-0.014134434617970646,0.038834951456310676,-0.05466540999057493,0.3333333333333333,0.33550464832538895,0.17672886937431395,-0.22366734712318107,0.042370145509027346,SELL,2026-06-11,1644.5,8187.027983858463,2021-06-28,2026-06-24,10000,Asia
7733.T,SMA_Crossover,-0.3591599929298756,-0.08533982901174997,-0.2956282478300701,-0.4333111822874356,3,-0.12275764728561574,0.06271457999542229,-0.3092885375494071,0.3333333333333333,0.14551367920326727,0.3677277716794731,-0.22366734712318107,-0.13549264580669454,SELL,2026-03-03,1644.5,6408.400070701244,2021-06-28,2026-06-24,10000,Asia
7733.T,EMA_Crossover,-0.6718466450223101,-0.2001848803009152,-0.6179321817085215,-0.7084864360759955,28,-0.034626527446204196,0.10615770409584843,-0.17374517374517376,0.2857142857142857,0.2852808696994937,0.5296377607025247,-0.22366734712318107,-0.448179297899129,SELL,2026-06-17,1644.5,3281.5335497768997,2021-06-28,2026-06-24,10000,Asia
7733.T,MACD,-0.5231050123683891,-0.13794588507424532,-0.44326315786273424,-0.604311867562862,52,-0.0104017086759669,0.17635879893576586,-0.17079463364293085,0.36538461538461536,0.6093792316898362,0.5021953896816685,-0.22366734712318107,-0.2994376652452081,SELL,2026-05-29,1644.5,4768.949876316108,2021-06-28,2026-06-24,10000,Asia
7733.T,Bollinger_Mean_Reversion,0.40116124574063944,0.06995610978681976,0.14019803661383215,-0.1912713377300649,21,0.02064567904907081,0.13314447592067988,-0.134088417975886,0.7619047619047619,2.2059230190457666,0.23161361141602635,-0.22366734712318107,0.6248285928638205,BUY,2026-06-19,1644.5,14011.612457406394,2021-06-28,2026-06-24,10000,Asia
7733.T,Stochastic,0.20043016837370725,0.03730003495577816,0.04855123716600286,-0.37519628312522796,15,0.02002367676639765,0.2039906103286385,-0.23696498054474707,0.6,1.5962375994210942,0.38529088913282106,-0.22366734712318107,0.42409751549688834,BUY,2026-06-16,1644.5,12004.301683737072,2021-06-28,2026-06-24,10000,Asia
7733.T,CCI,0.247532216392376,0.04533421127311876,0.0710985441982586,-0.33480742715804507,36,0.01093321424046394,0.13444302176696543,-0.16310815540777038,0.6111111111111112,1.5407766619606182,0.4099890230515917,-0.22366734712318107,0.47119956351555703,BUY,2026-06-23,1644.5,12475.32216392376,2021-06-28,2026-06-24,10000,Asia
7733.T,MFI,0.09132278727159701,0.017673230357523995,-0.006529902686975636,-0.3806710499186083,1,0.14585564360676803,0.14585564360676803,0.14585564360676803,1.0,0.14585564360676803,0.33205268935236004,-0.22366734712318107,0.3149901343947781,BUY,2025-04-09,1644.5,10913.22787271597,2021-06-28,2026-06-24,10000,Asia
7733.T,OBV,-0.6229862640922555,-0.17761762012196547,-0.5545988760859725,-0.6489725890757787,101,-0.006672718215859151,0.13084903662926106,-0.19124308002013085,0.40594059405940597,0.6162091940737933,0.424807903402854,-0.22366734712318107,-0.3993189169690745,SELL,2026-05-20,1644.5,3770.1373590774447,2021-06-28,2026-06-24,10000,Asia
7733.T,VWAP,-0.24493954499433884,-0.05476581216689813,-0.20982458634926016,-0.35220002368321157,9,-0.028082447620006095,0.020333117023577763,-0.0998046875,0.3333333333333333,0.11641150914126042,0.26180021953896815,-0.22366734712318107,-0.021272197871157777,SELL,2025-01-30,1644.5,7550.6045500566115,2021-06-28,2026-06-24,10000,Asia
7733.T,Supertrend,-0.6274941570970309,-0.17959831681629157,-0.560157551268188,-0.6847781057829536,25,-0.0333655547935537,0.17902097902097902,-0.162754303599374,0.28,0.37359542983724453,0.5203073545554336,-0.22366734712318107,-0.4038268099738499,SELL,2026-06-12,1644.5,3725.05842902969,2021-06-28,2026-06-24,10000,Asia
7733.T,Parabolic_SAR,-0.5876268780505076,-0.1627048120405541,-0.5127472102470048,-0.6290425759094144,54,-0.01260488951449489,0.13478260869565217,-0.19124308002013085,0.35185185185185186,0.5367438196302831,0.49012074643249176,-0.22366734712318107,-0.3639595309273266,SELL,2026-06-11,1644.5,4123.731219494924,2021-06-28,2026-06-24,10000,Asia
7733.T,Williams_R,0.14338857009492095,0.027225798153627023,0.020278654971921765,-0.4117269026506332,35,0.008979312117581753,0.14055349749400742,-0.19982604914111762,0.6285714285714286,1.3573844496104328,0.5098792535675082,-0.22366734712318107,0.36705591721810205,BUY,2026-06-19,1644.5,11433.88570094921,2021-06-28,2026-06-24,10000,Asia
7733.T,ROC_Momentum,-0.6723792386821158,-0.200445275257349,-0.6186629604219152,-0.7276616299523695,87,-0.009706821137631768,0.12603828096785843,-0.162754303599374,0.39080459770114945,0.5252096349388883,0.49121844127332603,-0.22366734712318107,-0.44871189155893476,SELL,2026-06-05,1644.5,3276.2076131788413,2021-06-28,2026-06-24,10000,Asia
7733.T,Donchian_Channel,-0.6002352692265503,-0.16790075324149822,-0.5273292254968287,-0.6752441206439169,25,-0.03213477027700822,0.21713286713286714,-0.14700151547954102,0.16,0.273102347636513,0.3721185510428101,-0.22366734712318107,-0.3765679221033693,SELL,2026-06-17,1644.5,3997.6473077344963,2021-06-28,2026-06-24,10000,Asia
7733.T,Keltner_Channel,-0.4185277545290845,-0.10299276489873066,-0.34516987471786914,-0.42480126652939937,20,-0.02451256026729398,0.0433876468359227,-0.07300771208226221,0.15,0.10082685972256902,0.19154774972557628,-0.22366734712318107,-0.1948604074059034,SELL,2026-06-24,1644.5,5814.7224547091555,2021-06-28,2026-06-24,10000,Asia
4543.T,RSI,0.1899767571090395,0.035482911080541024,0.05108469193852429,-0.23783176248955787,22,0.014388890959488067,0.18469146420124705,-0.1323024054982818,0.5,1.595065853348819,0.34577387486278816,0.03817990223612807,0.15179685487291142,BUY,2026-06-18,2184.0,11899.767571090395,2021-06-28,2026-06-24,10000,Asia
4543.T,ADX_DI,-0.008246332290412283,-0.0016585903225959653,-0.07146087765388473,-0.17337029221887407,29,0.002791601037991941,0.2286908077994429,-0.06208778712758699,0.3793103448275862,1.219993298148947,0.20965971459934138,0.03817990223612807,-0.04642623452654035,SELL,2026-06-11,2184.0,9917.536677095877,2021-06-28,2026-06-24,10000,Asia
4543.T,ATR_Breakout,0.3157299589395554,0.05654730466369484,0.12058506247411734,-0.18213446087607735,13,0.026409011170580976,0.14052222443691448,-0.09308456702494423,0.5384615384615384,2.1253297345370745,0.2145993413830955,0.03817990223612807,0.27755005670342736,SELL,2026-06-12,2184.0,13157.299589395554,2021-06-28,2026-06-24,10000,Asia
4543.T,SMA_Crossover,-0.004148143804265601,-0.000832946369516252,-0.06873672799142289,-0.3414388858109344,2,0.02480682500698822,0.24927015495171795,-0.1996565049377415,0.5,1.248495034156024,0.433589462129528,0.03817990223612807,-0.04232804604039367,SELL,2025-03-28,2184.0,9958.518561957344,2021-06-28,2026-06-24,10000,Asia
4543.T,EMA_Crossover,-0.3363978174563785,-0.07891761354264726,-0.3263711706948303,-0.41389999912939546,25,-0.008458322222013431,0.270062805303559,-0.11366160681229175,0.24,0.765567928943238,0.4637760702524698,0.03817990223612807,-0.37457771969250653,BUY,2026-05-21,2184.0,6636.021825436215,2021-06-28,2026-06-24,10000,Asia
4543.T,MACD,-0.2972425203755729,-0.06827097021981487,-0.2912433777690032,-0.4755568331155186,47,-0.0035953545834915674,0.21536853110297963,-0.10232558139534884,0.3191489361702128,0.8519073515355949,0.4796926454445664,0.03817990223612807,-0.33542242261170097,SELL,2026-06-04,2184.0,7027.574796244271,2021-06-28,2026-06-24,10000,Asia
4543.T,Bollinger_Mean_Reversion,0.7273312255132449,0.11579873663342877,0.31608067265652234,-0.15055362685183252,28,0.02360986808044419,0.1621156740485917,-0.09502262443438914,0.75,3.207309801610567,0.26344676180021953,0.03817990223612807,0.6891513232771168,BUY,2026-06-16,2184.0,17273.31225513245,2021-06-28,2026-06-24,10000,Asia
4543.T,Stochastic,-0.11275492225463914,-0.023697321032632668,-0.14417599971211845,-0.31685914739961646,14,-0.003641761085376049,0.09423274974253347,-0.09904894456042682,0.42857142857142855,0.8641158112703715,0.5488474204171241,0.03817990223612807,-0.1509348244907672,BUY,2026-06-16,2184.0,8872.450777453609,2021-06-28,2026-06-24,10000,Asia
4543.T,CCI,0.16012344875372672,0.030222269663253254,0.033727604191702655,-0.25831131693427073,32,0.009592014208073724,0.21717948717948718,-0.1572799332498957,0.59375,1.6252741456499444,0.3968166849615807,0.03817990223612807,0.12194354651759864,BUY,2026-06-19,2184.0,11601.234487537267,2021-06-28,2026-06-24,10000,Asia
4543.T,MFI,0.017665063956300037,0.0035165076627738934,-0.0543860339788761,-0.31171826934423025,4,0.01409139451646018,0.19715019855174024,-0.11851851851851852,0.5,1.2744035622816245,0.21734357848518113,0.03817990223612807,-0.020514838279828033,SELL,2026-06-01,2184.0,10176.650639563,2021-06-28,2026-06-24,10000,Asia
4543.T,OBV,-0.3056038812611454,-0.07050391789715471,-0.2986108194353906,-0.46772389250021273,88,-0.0013018571597563017,0.1931962427011932,-0.07000702411613205,0.3977272727272727,0.9093537664241133,0.4983534577387486,0.03817990223612807,-0.34378378349727345,SELL,2026-06-23,2184.0,6943.961187388546,2021-06-28,2026-06-24,10000,Asia
4543.T,VWAP,-0.17653750125022435,-0.038189727290213416,-0.19199259603985402,-0.28113623731199755,10,-0.017083195008181118,0.019565684798967965,-0.055665566556655666,0.2,0.11567294891457658,0.34522502744237105,0.03817990223612807,-0.21471740348635243,SELL,2026-06-02,2184.0,8234.624987497757,2021-06-28,2026-06-24,10000,Asia
4543.T,Supertrend,-0.2163318959510256,-0.04769285078418084,-0.22334743193716866,-0.4270541878946013,20,-0.0029431277197612127,0.3088095238095238,-0.14024061770515353,0.35,0.926845132152829,0.539517014270033,0.03817990223612807,-0.25451179818715364,BUY,2026-05-19,2184.0,7836.681040489744,2021-06-28,2026-06-24,10000,Asia
4543.T,Parabolic_SAR,-0.28837081215398486,-0.06592483802379656,-0.2835024923594578,-0.43152313202537923,54,-0.0030040458278666787,0.20446382760389945,-0.07470881863560733,0.37037037037037035,0.8558431191127297,0.47200878155872666,0.03817990223612807,-0.3265507143901129,SELL,2026-06-03,2184.0,7116.291878460152,2021-06-28,2026-06-24,10000,Asia
4543.T,Williams_R,-0.18419726822626253,-0.03998994073080642,-0.19793226388125007,-0.3614041217212241,28,-0.0011453929642986113,0.17435794542536115,-0.16803953871499178,0.6071428571428571,0.9607348096716379,0.5049396267837541,0.03817990223612807,-0.2223771704623906,BUY,2026-06-18,2184.0,8158.027317737375,2021-06-28,2026-06-24,10000,Asia
4543.T,ROC_Momentum,0.04340703426431828,0.008554475920322657,-0.03776363945021428,-0.3247433596366333,71,0.0038228211193275037,0.25554323725055433,-0.08173712021136063,0.323943661971831,1.291820303524029,0.482436882546652,0.03817990223612807,0.0052271320281902095,SELL,2026-06-19,2184.0,10434.070342643183,2021-06-28,2026-06-24,10000,Asia
4543.T,Donchian_Channel,-0.24156415527176214,-0.05392024379942262,-0.2438942433287011,-0.35207060305902627,22,-0.007623693001928265,0.2017590618336887,-0.10863031343924431,0.22727272727272727,0.7791935363691054,0.38254665203073546,0.03817990223612807,-0.2797440575078902,SELL,2026-06-12,2184.0,7584.358447282379,2021-06-28,2026-06-24,10000,Asia
4543.T,Keltner_Channel,0.28652566260888435,0.051803802744800675,0.10493423731753186,-0.18254705657544787,14,0.022239207315848435,0.14729918277855292,-0.06045895851721095,0.5,2.167059282570581,0.21789242590559824,0.03817990223612807,0.24834576037275627,SELL,2026-06-24,2184.0,12865.256626088843,2021-06-28,2026-06-24,10000,Asia
1925.T,RSI,-0.01153467883087451,-0.002323053814766274,-0.1070763670385049,-0.23808134208725268,16,0.012848617272421287,0.12850701402805612,-0.08060453400503778,0.5,2.2588303490916957,0.19099890230515917,0.5377854062333656,-0.5493200850642401,BUY,2026-03-09,4320.0,9884.653211691255,2021-06-28,2026-06-24,10000,Asia
1925.T,ADX_DI,-0.13108493071133817,-0.02777452298531713,-0.22915871639755156,-0.23818345452266035,17,-0.006727637165467525,0.04501887888469358,-0.06791427709025052,0.35294117647058826,0.4523818435430798,0.09330406147091108,0.5377854062333656,-0.6688703369447038,BUY,2026-06-22,4320.0,8689.150692886618,2021-06-28,2026-06-24,10000,Asia
1925.T,ATR_Breakout,-0.20616447251651535,-0.04522875995771081,-0.31288096604767796,-0.2878069497962764,17,-0.010731028640437347,0.12205438066465257,-0.049324932493249325,0.23529411764705882,0.4978991620270947,0.1964873765093304,0.5377854062333656,-0.7439498787498809,SELL,2026-02-16,4320.0,7938.355274834847,2021-06-28,2026-06-24,10000,Asia
1925.T,SMA_Crossover,0.3841045932160381,0.06733226985687746,0.22703737320240996,-0.1355630382160965,2,0.18430158804120433,0.29794740218088517,0.07065577390152351,1.0,0.36860317608240867,0.566410537870472,0.5377854062333656,-0.15368081301732744,SELL,2026-04-22,4320.0,13841.045932160381,2021-06-28,2026-06-24,10000,Asia
1925.T,EMA_Crossover,-0.24356305220084595,-0.05442062295587424,-0.35697131785733716,-0.35522527365698886,30,-0.006343058674436676,0.1717557251908397,-0.06392585551330798,0.36666666666666664,0.6720897040417013,0.5642151481888035,0.5377854062333656,-0.7813484584342115,SELL,2026-03-09,4320.0,7564.36947799154,2021-06-28,2026-06-24,10000,Asia
1925.T,MACD,-0.20712197622865197,-0.04545973264547942,-0.31398886627031786,-0.285867885134132,54,-0.0015569305115869514,0.1450381679389313,-0.07445123331070377,0.35185185185185186,0.897027199272633,0.5109769484083425,0.5377854062333656,-0.7449073824620176,BUY,2026-06-10,4320.0,7928.78023771348,2021-06-28,2026-06-24,10000,Asia
1925.T,Bollinger_Mean_Reversion,0.00995372669944736,0.001987496045329884,-0.08640007324880306,-0.239656397287506,18,0.0035516067269276727,0.05410821643286573,-0.14742207410311703,0.6666666666666666,1.287907330407292,0.16410537870472008,0.5377854062333656,-0.5278316795339182,SELL,2026-06-24,4320.0,10099.537266994474,2021-06-28,2026-06-24,10000,Asia
1925.T,Stochastic,0.18526145602995384,0.03465906744998559,0.07031473828542986,-0.28111172108549426,10,0.03891032974061108,0.09125306031604719,-0.067853170189099,0.9,6.734489579804813,0.3040614709110867,0.5377854062333656,-0.35252395020341176,BUY,2026-03-25,4320.0,11852.614560299538,2021-06-28,2026-06-24,10000,Asia
1925.T,CCI,0.27074889170205513,0.04920534388299491,0.14008845505863238,-0.22306273387882938,36,0.009741648428835585,0.13192376414532458,-0.1723342939481268,0.6944444444444444,1.9779704430193614,0.3743139407244786,0.5377854062333656,-0.26703651453131044,SELL,2026-06-22,4320.0,12707.488917020552,2021-06-28,2026-06-24,10000,Asia
1925.T,MFI,-0.09545307351829833,-0.019910142995918423,-0.1914358651576328,-0.2260734448995434,1,0.08892921960072596,0.08892921960072596,0.08892921960072596,1.0,0.08892921960072596,0.283205268935236,0.5377854062333656,-0.6332384797516639,BUY,2026-03-25,4320.0,9045.469264817017,2021-06-28,2026-06-24,10000,Asia
1925.T,OBV,-0.14661162558500837,-0.03128232690048016,-0.24598450119544724,-0.36198784608123574,94,0.0008113703272218615,0.16375,-0.064,0.4787234042553192,1.082612842049664,0.5439077936333699,0.5377854062333656,-0.684397031818374,SELL,2026-06-19,4320.0,8533.883744149916,2021-06-28,2026-06-24,10000,Asia
1925.T,VWAP,-0.022759946093761755,-0.004604696799867414,-0.11802066004387826,-0.19051033346486648,4,-0.003554600754810729,0.01526946107784431,-0.031104651162790698,0.5,0.6776438620918366,0.042810098792535674,0.5377854062333656,-0.5605453523271273,SELL,2023-03-10,4320.0,9772.400539062382,2021-06-28,2026-06-24,10000,Asia
1925.T,Supertrend,-0.17274683333824833,-0.03730378500562015,-0.27486746064727885,-0.28679263928113946,20,-0.00590191954246483,0.1797583081570997,-0.07274373679444612,0.25,0.7500787919322448,0.4610318331503842,0.5377854062333656,-0.7105322395716139,SELL,2026-03-04,4320.0,8272.531666617517,2021-06-28,2026-06-24,10000,Asia
1925.T,Parabolic_SAR,-0.05986035411639787,-0.012297922690597485,-0.1549225412121725,-0.3479584694981321,53,0.0015701324351180548,0.1085173501577287,-0.06476502221183073,0.49056603773584906,1.1102380443066957,0.5164654226125137,0.5377854062333656,-0.5976457603497635,BUY,2026-06-10,4320.0,9401.396458836021,2021-06-28,2026-06-24,10000,Asia
1925.T,Williams_R,0.5036144470062882,0.08520037643623146,0.31274481960512635,-0.22116719601005863,34,0.015146604720153238,0.12249498997995992,-0.1374240345030386,0.6764705882352942,2.6293080903503165,0.4626783754116356,0.5377854062333656,-0.03417095922707736,SELL,2026-06-19,4320.0,15036.144470062882,2021-06-28,2026-06-24,10000,Asia
1925.T,ROC_Momentum,-0.2514407140940878,-0.0564029718632022,-0.36647999534209147,-0.3523807746496451,82,-0.0009689672686702396,0.18506700701978301,-0.056800181036433584,0.4024390243902439,0.9146741459615733,0.535126234906696,0.5377854062333656,-0.7892261203274533,BUY,2026-06-16,4320.0,7485.592859059122,2021-06-28,2026-06-24,10000,Asia
1925.T,Donchian_Channel,-0.2605373549951635,-0.05871292630693592,-0.37756008912817757,-0.36080687095396735,22,-0.010641479590699101,0.12205438066465257,-0.07224334600760456,0.2727272727272727,0.5682865507343215,0.3611416026344676,0.5377854062333656,-0.7983227612285291,SELL,2026-06-02,4320.0,7394.626450048365,2021-06-28,2026-06-24,10000,Asia
1925.T,Keltner_Channel,-0.2002150115888293,-0.04379857907974982,-0.3060208574849909,-0.302162448391909,19,-0.009063953527545441,0.1202416918429003,-0.049324932493249325,0.21052631578947367,0.5189698066126267,0.19154774972557628,0.5377854062333656,-0.7380004178221948,SELL,2026-06-24,4320.0,7997.849884111707,2021-06-28,2026-06-24,10000,Asia
2502.T,RSI,0.027047696875704606,0.005364462702517558,-0.0610406101207146,-0.2951815767084852,24,0.004192702203161522,0.10769863269252918,-0.13369892100044564,0.5833333333333334,1.279010017320777,0.24533479692645443,-0.0235430486610531,0.05059074553675771,SELL,2026-06-16,1525.0,10270.476968757046,2021-06-28,2026-06-24,10000,Asia
2502.T,ADX_DI,0.039158224508714555,0.007729838822787549,-0.05117530769884277,-0.17378301993786924,28,0.004349597084805146,0.14962962962962964,-0.05825242718446602,0.5,1.3808297907984366,0.24698133918770582,-0.0235430486610531,0.06270127316976766,SELL,2026-06-08,1525.0,10391.582245087146,2021-06-28,2026-06-24,10000,Asia
2502.T,ATR_Breakout,-0.07250316778499691,-0.014975035097310907,-0.1458707964005191,-0.2068974378920839,12,-0.0030882491934695736,0.09034051424600417,-0.06307689794055037,0.3333333333333333,0.8681862983078538,0.16410537870472008,-0.0235430486610531,-0.04896011912394381,SELL,2025-04-07,1525.0,9274.96832215003,2021-06-28,2026-06-24,10000,Asia
2502.T,SMA_Crossover,-0.1912735368317628,-0.04166506869947406,-0.2571872381616739,-0.2564170913259078,4,-0.04322746397318303,0.1560523541100769,-0.131021616710229,0.25,0.47437775332535725,0.3743139407244786,-0.0235430486610531,-0.16773048817070968,SELL,2025-10-16,1525.0,8087.264631682372,2021-06-28,2026-06-24,10000,Asia
2502.T,EMA_Crossover,-0.27276561278394157,-0.061854176348790535,-0.3413901904454311,-0.352079514240077,25,-0.008567624849073925,0.26627764839084694,-0.06716674181061412,0.2,0.6927955995249013,0.4615806805708013,-0.0235430486610531,-0.24922256412288846,SELL,2026-04-23,1525.0,7272.343872160584,2021-06-28,2026-06-24,10000,Asia
2502.T,MACD,-0.1566453102460091,-0.03357638153198417,-0.2234516540322064,-0.32751607776267144,46,-0.00016848669723609902,0.17294139780140017,-0.1213461744726052,0.34782608695652173,0.9902627670107579,0.49066959385290887,-0.0235430486610531,-0.133102261584956,BUY,2026-06-11,1525.0,8433.546897539909,2021-06-28,2026-06-24,10000,Asia
2502.T,Bollinger_Mean_Reversion,0.39668305640829987,0.06926970903918872,0.20548976365490174,-0.2891322099744462,25,0.016314230009521532,0.09950859950859951,-0.1258821314832102,0.72,2.8713196077182874,0.22447859495060374,-0.0235430486610531,0.420226105069353,SELL,2026-06-24,1525.0,13966.830564082999,2021-06-28,2026-06-24,10000,Asia
2502.T,Stochastic,0.4776466710448953,0.08141708869246544,0.25615298498614136,-0.3182501534609266,17,0.02748990906321013,0.11211267605633803,-0.1157733682990399,0.7058823529411765,2.951909465268343,0.41602634467618005,-0.0235430486610531,0.5011897197059484,BUY,2026-05-13,1525.0,14776.466710448953,2021-06-28,2026-06-24,10000,Asia
